"source","taxonID","COVERAGE","datasetID","genericName","reason"
"GBIF","5051039","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","1416530","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","8526828","BOTH","c8227bb4-4143-443f-8cb2-51f9576aff14","Ectinorus",NA
"GBIF","1416542","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","1419708","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rectidigitus",NA
"GBIF","1416512","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","1416524","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","9561492","BOTH","3558e7ee-6f71-4681-8d96-753a3905a098","Ectinorus",NA
"GBIF","1416511","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","8467595","BOTH","5c7c43ac-37d0-40e3-abbb-2c5ba1cfb85d","Ectinorus",NA
"GBIF","8495429","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Hadropsylla",NA
"GBIF","9005682","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Typhlopsylla",NA
"GBIF","6194284","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Citellophilus",NA
"GBIF","5050671","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050959","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","4770157","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Typhlopsylla",NA
"GBIF","5050969","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7045100","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7198578","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050768","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7198581","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7198580","BOTH","d7dddbf4-2cf0-4f39-9b2a-bb099caae36c","Ctenophthalmus",NA
"GBIF","5050669","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050665","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","6194022","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Peromyscopsylla",NA
"GBIF","5050954","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","6194021","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Peromyscopsylla",NA
"GBIF","5050961","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","4770156","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Typhlopsylla",NA
"GBIF","8891710","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Typhlopsylla",NA
"GBIF","7045095","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050664","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050957","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050825","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050769","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","7198591","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050770","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","9123484","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Ctenophthalmus",NA
"GBIF","5050956","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050827","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050962","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","5050960","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","6194385","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chaetopsylla",NA
"GBIF","7198722","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Notiopsylla",NA
"GBIF","8418559","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Trichopsylla",NA
"GBIF","6194426","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Notiopsylla",NA
"GBIF","6194662","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Anomiopsyllus",NA
"GBIF","6193979","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193977","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193958","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193976","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193982","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193985","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193980","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193984","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6194663","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Anomiopsyllus",NA
"GBIF","6547280","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Ceratophyllus",NA
"GBIF","6193983","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","6193978","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","8790125","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Acanthopsylla",NA
"GBIF","1419126","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Anomiopsyllus",NA
"GBIF","7198646","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","7198623","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Anomiopsyllus",NA
"GBIF","1416510","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","6193880","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Parapsyllus",NA
"GBIF","5051096","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","1416903","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Malaraeus",NA
"GBIF","1417467","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhinolophopsylla",NA
"GBIF","1416527","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ectinorus",NA
"GBIF","1418021","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Geusibia",NA
"GBIF","7236600","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acanthopsylla",NA
"GBIF","4770129","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Gymnomeropsylla",NA
"GBIF","4770057","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Sinorhadinopsylla",NA
"GBIF","4770025","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Ducictenophthalmus",NA
"GBIF","1418902","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Jordanopsylla",NA
"GBIF","1419141","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenoparia",NA
"GBIF","1418591","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Conorhinopsylla",NA
"GBIF","1419019","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Callistopsyllus",NA
"GBIF","1418873","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Epitedia",NA
"GBIF","1419637","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Glauertidos",NA
"GBIF","1418762","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Wagnerina",NA
"GBIF","7198698","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Macrostylophora",NA
"GBIF","6194225","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Macrostylophora",NA
"GBIF","1418885","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Atheropsylla",NA
"GBIF","1418632","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Genoneopsylla",NA
"GBIF","1418928","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Catallagia",NA
"GBIF","1418639","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Trirachipsylla",NA
"GBIF","1419268","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tamiophila",NA
"GBIF","1418191","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Phaneris",NA
"GBIF","4770054","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Geoctenophthalmus",NA
"GBIF","1419609","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Geohollandia",NA
"GBIF","1419660","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Austropsylla",NA
"GBIF","1418925","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rothschildiana",NA
"GBIF","1418886","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Listropsylla",NA
"GBIF","1418192","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Wenzella",NA
"GBIF","3255795","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Eopsylla",NA
"GBIF","6194302","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","6194446","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Xenopsylla",NA
"GBIF","4481011","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Pulex",NA
"GBIF","4481012","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Loemopsylla",NA
"GBIF","4481013","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Pulex",NA
"GBIF","7198714","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Xenopsylla",NA
"GBIF","6194445","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Xenopsylla",NA
"GBIF","6193981","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Frontopsylla",NA
"GBIF","1419118","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Corypsylloides",NA
"GBIF","1418177","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Atyphloceras",NA
"GBIF","1419026","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Saphiopsylla",NA
"GBIF","4770165","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Evansipsylla",NA
"GBIF","6194294","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","6194300","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","7198659","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","6194185","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratophyllus",NA
"GBIF","1416906","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","6194303","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","6194184","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratophyllus",NA
"GBIF","1417206","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ceratopsyllus",NA
"GBIF","6194301","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","6194296","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Amalaraeus",NA
"GBIF","10634272","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Ceratophyllus",NA
"GBIF","4480822","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Amalareus",NA
"GBIF","5734113","BOTH","1ec61203-14fa-4fbd-8ee5-a4a80257b45a","Aviostivalus",NA
"GBIF","8283651","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Typhlopsylla",NA
"GBIF","1418869","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Chiliopsylla",NA
"GBIF","6194424","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bibikovana",NA
"GBIF","1419038","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Eopsylla",NA
"GBIF","1419266","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Acedestia",NA
"GBIF","1419000","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Adoratopsylla",NA
"GBIF","1418572","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Corrodopsylla",NA
"GBIF","1418623","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Agastopsylla",NA
"GBIF","1419658","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pagipsylla",NA
"GBIF","1419593","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bibikovana",NA
"GBIF","1418658","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Miochaeta",NA
"GBIF","1418654","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Liuopsylla",NA
"GBIF","1418567","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Peusipsylla",NA
"GBIF","4770066","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Sinoctenophthalmus",NA
"GBIF","1419040","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","1418640","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neotyphloceras",NA
"GBIF","1419109","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Delotelis",NA
"GBIF","1419139","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Idilla",NA
"GBIF","1419192","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stenoponia",NA
"GBIF","1418775","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1419226","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Doratopsylla",NA
"GBIF","4770170","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Ethioctenophthalmus",NA
"GBIF","6194423","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Bibikovana",NA
"GBIF","4480941","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Palaeopsylla",NA
"GBIF","1419198","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stenoponia",NA
"GBIF","1419662","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pygiopsylla",NA
"GBIF","6194636","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","6194634","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","6194638","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","6194637","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","6194635","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","6194527","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Palaeopsylla",NA
"GBIF","7198621","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Rhadinopsylla",NA
"GBIF","1419670","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Wurunjerria",NA
"GBIF","1419247","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraneopsylla",NA
"GBIF","1418905","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Megarthroglossus",NA
"GBIF","1418659","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","4770058","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Nearctoctenophthalmus",NA
"GBIF","4770026","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Idioctenophthalmus",NA
"GBIF","5051056","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","5051098","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","5051099","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","4770135","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Akmepsylla",NA
"GBIF","1419465","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nesolagobius",NA
"GBIF","1419555","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","3259514","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Glauertia",NA
"GBIF","1417895","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Acanthopsylla",NA
"GBIF","1419644","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Hoogstraalia",NA
"GBIF","7045142","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Neopsylla",NA
"GBIF","1419272","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Rhynchoprion",NA
"GBIF","1417040","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","1419611","BOTH","0938172b-2086-439c-a1dd-c21cb0109ed5","Glauertidos",NA
"GBIF","1417484","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1419112","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Xenodaeria",NA
"GBIF","1418646","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Phalacropsylla",NA
"GBIF","1417494","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1419255","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Corypsylla",NA
"GBIF","1418973","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1419027","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Typhloceras",NA
"GBIF","1418953","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1418195","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","1419261","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Stenistomera",NA
"GBIF","1418958","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1416576","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","1416580","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","1417052","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","1419553","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","1416340","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Barreropsylla",NA
"GBIF","1419557","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","8815393","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Pulex",NA
"GBIF","1417041","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","6194334","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nosopsyllus",NA
"GBIF","1417475","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","5051015","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","1418964","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1417492","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1419544","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Archaeopsylla",NA
"GBIF","1416581","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","1419762","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Muesebeckella",NA
"GBIF","1419763","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Muesebeckella",NA
"GBIF","1419554","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","6547287","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Pulex",NA
"GBIF","1416317","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tiarapsylla",NA
"GBIF","1416585","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","1417048","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","1419546","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","1416316","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tiarapsylla",NA
"GBIF","1418954","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1418956","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1418971","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1419756","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tiflovia",NA
"GBIF","1417478","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1417760","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophyllus",NA
"GBIF","1417755","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophyllus",NA
"GBIF","1418972","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1417481","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1417588","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Porribius",NA
"GBIF","1416578","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","1416315","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tiarapsylla",NA
"GBIF","1417581","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Alectopsylla",NA
"GBIF","1417493","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1416587","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","8301534","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Pulex",NA
"GBIF","6547284","BOTH","de8934f4-a136-481c-a87a-b0b202b80a31","Pulex",NA
"GBIF","1417051","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","1416588","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","1418969","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1419116","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Xenodaeria",NA
"GBIF","1418955","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1417477","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1418959","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1418967","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1417480","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1417759","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophyllus",NA
"GBIF","1419558","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","1418957","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1417049","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","1417592","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Porribius",NA
"GBIF","1417486","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Myodopsylla",NA
"GBIF","1417050","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","1418968","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1417589","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Porribius",NA
"GBIF","1416584","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Tetrapsyllus",NA
"GBIF","5050865","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","1419552","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","10194362","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","1419551","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","4481005","BOTH","0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6","Pulex",NA
"GBIF","6194466","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","1419547","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","1419549","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","1419357","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulicella",NA
"GBIF","6194465","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Pulex",NA
"GBIF","6547290","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Ceratophyllus",NA
"GBIF","7198684","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nosopsyllus",NA
"GBIF","6194343","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nosopsyllus",NA
"GBIF","1417038","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Paraceras",NA
"GBIF","6194342","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nosopsyllus",NA
"GBIF","4770160","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Typhlopsylla",NA
"GBIF","5050981","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
"GBIF","1418974","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","1417593","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Porribius",NA
"GBIF","1417761","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophyllus",NA
"GBIF","10461290","BOTH","4cec8fef-f129-4966-89b7-4f8439aba058",NA,NA
"GBIF","8802829","BOTH","90d9e8a6-0ce1-472d-b682-3451095dbc5a","Ctenophthalmus",NA
"GBIF","7045144","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nearctopsylla",NA
"GBIF","7045087","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Nycteridopsylla",NA
"GBIF","1419113","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Xenodaeria",NA
"GBIF","6194020","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Peromyscopsylla",NA
"GBIF","7198575","BOTH","7ddf754f-d193-4cc9-b351-99906754a03b","Ctenophthalmus",NA
